"""SIREN""","""NIC""","""L1_NORMALISEE""","""L2_NORMALISEE""","""L3_NORMALISEE""","""L4_NORMALISEE""","""L5_NORMALISEE""","""L6_NORMALISEE""","""L7_NORMALISEE""","""L1_DECLAREE""","""L2_DECLAREE""","""L3_DECLAREE""","""L4_DECLAREE""","""L5_DECLAREE""","""L6_DECLAREE""","""L7_DECLAREE""","""NUMVOIE""","""INDREP""","""TYPVOIE""","""LIBVOIE""","""CODPOS""","""CEDEX""","""RPET""","""LIBREG""","""DEPET""","""ARRONET""","""CTONET""","""COMET""","""LIBCOM""","""DU""","""TU""","""UU""","""EPCI""","""TCD""","""ZEMET""","""SIEGE""","""ENSEIGNE""","""IND_PUBLIPO""","""DIFFCOM""","""AMINTRET""","""NATETAB""","""LIBNATETAB""","""APET700""","""LIBAPET""","""DAPET""","""TEFET""","""LIBTEFET""","""EFETCENT""","""DEFET""","""ORIGINE""","""DCRET""","""DDEBACT""","""ACTIVNAT""","""LIEUACT""","""ACTISURF""","""SAISONAT""","""MODET""","""PRODET""","""PRODPART""","""AUXILT""","""NOMEN_LONG""","""SIGLE""","""NOM""","""PRENOM""","""CIVILITE""","""RNA""","""NICSIEGE""","""RPEN""","""DEPCOMEN""","""ADR_MAIL""","""NJ""","""LIBNJ""","""APEN700""","""LIBAPEN""","""DAPEN""","""APRM""","""ESS""","""DATEESS""","""TEFEN""","""LIBTEFEN""","""EFENCENT""","""DEFEN""","""CATEGORIE""","""DCREN""","""AMINTREN""","""MONOACT""","""MODEN""","""PRODEN""","""ESAANN""","""TCA""","""ESAAPEN""","""ESASEC1N""","""ESASEC2N""","""ESASEC3N""","""ESASEC4N""","""VMAJ""","""VMAJ1""","""VMAJ2""","""VMAJ3""","""DATEMAJ""","""EVE""","""DATEVE""","""TYPCREH""","""DREACTET""","""DREACTEN""","""MADRESSE""","""MENSEIGNE""","""MAPET""","""MPRODET""","""MAUXILT""","""MNOMEN""","""MSIGLE""","""MNICSIEGE""","""MNJ""","""MAPEN""","""MPRODEN""","""SIRETPS""","""TEL"""
831455589,00018,VIVE LA CREATION FRANCAISE !,,,21 RUE DE LA MADELEINE,,49000 ANGERS,FRANCE,VIVE LA CREATION FRANCAISE !,,,21 RUE DE LA MADELEINE,,49000 ANGERS,,21,,RUE,DE LA MADELEINE,49000,,52,Pays de la Loire,49,1,98,007,ANGERS,49,7,01,244900015,62,5205,1,,1,O,201708,,,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,00,0 salarié,NN,2017,1,20170719,20170719,99,99,,P,S,N, ,0,VIVE LA CREATION FRANCAISE !,,,,,,00018,52,49007,,9220,Association déclarée ,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,,O,20170719,00,0 salarié,NN,2017,,20170719,201708,,S,N,,,,,,,,C,,,,2017-08-11T15:49:40,CS,20170719,1,,,,,,,,,,,,,,,
831455753,00010,ASS SPORTIVE CULTUREL LOISIRS MACABIT,A S C L MACABIT,,163 CHEMIN MOREL,BELLEMENE,97460 ST PAUL,FRANCE,ASS SPORTIVE CULTUREL LOISIRS MACABIT,A.S.C.L. MACABIT,BELLEMENE,163 CHE MOREL,,97460 SAINT PAUL,,163,,CHE,MOREL,97460,,04,La Réunion,97,44,497,415,SAINT PAUL,9D,6,02,249740101,61,0403,1,,1,O,201708,,,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,00,0 salarié,NN,2017,1,20170728,20170728,99,99,,P,S,N, ,0,ASSOCIATION SPORTIVE CULTUREL ET LOISIRS DE MACABIT,A.S.C.L. MACABIT,,,,,00010,04,97415,,9220,Association déclarée ,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,,O,20170728,00,0 salarié,NN,2017,,20170728,201708,,S,N,,,,,,,,C,,,,2017-08-11T16:00:16,CS,20170728,1,,,,,,,,,,,,,,,
831455829,00018,ASS PARENTS ELEVES GD DOUAI - APE,,,2 RUE DU GRAND DOUAI,,72500 MONTVAL SUR LOIR,,ASS PARENTS ELEVES GD DOUAI - APE,,,2 RUE DU GRAND DOUAI,,72500 MONTVAL SUR LOIR,,2,,RUE,DU GRAND DOUAI,72500,,52,Pays de la Loire,72,1,03,071,MONTVAL SUR LOIR,72,2,04,200070373,21,5212,1,,1,O,201708,,,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,00,0 salarié,NN,2017,1,20170503,20170503,99,99,,P,S,N, ,0,ASSOCIATION DES PARENTS D'ELEVES DU GRAND DOUAI - APE,,,,,,00018,52,72071,,9220,Association déclarée ,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,,O,20170503,00,0 salarié,NN,2017,,20170503,201708,,S,N,,,,,,,,C,,,,2017-08-11T16:04:37,CS,20170503,1,,,,,,,,,,,,,,,0619675373
831455837,00011,CHRISMI DANSE,,,1 LOTISSEMENT LA SOLEILLADA,,81160 ARTHES,FRANCE,CHRISMI'DANSE,,,1 LOT LA SOLEILLADA,,81160 ARTHES,,1,,LOT,LA SOLEILLADA,81160,,76,Occitanie,81,1,22,018,ARTHES,81,5,02,248100737,16,7311,1,,1,O,201708,,,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,00,0 salarié,NN,2017,1,20170623,20170623,99,99,,P,S,N, ,0,CHRISMI'DANSE,,,,,,00011,76,81018,,9220,Association déclarée ,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,,O,20170623,00,0 salarié,NN,2017,,20170623,201708,,S,N,,,,,,,,C,,,,2017-08-11T16:05:49,CS,20170623,1,,,,,,,,,,,,,,,0622716594
831455910,00016,ASSOCIATION COEUR UNIVERSEL,,LE MAS FLEURI,21 RUE DES MYOSOTIS,,66250 ST LAURENT DE LA SALANQUE,FRANCE,ASSOCIATION COEUR UNIVERSEL,,LE MAS FLEURI,21 RUE DES MYOSOTIS,,66250 ST LAURENT DE LA SALANQUE,,21,,RUE,DES MYOSOTIS,66250,,76,Occitanie,66,2,04,180,ST LAURENT DE LA SALANQUE,66,3,03,200027183,31,9115,1,,1,O,201708,,,8899B,Action sociale sans hébergement n.c.a.,2014,00,0 salarié,NN,2014,1,20141010,20141010,99,99,,P,S,N, ,0,ASSOCIATION COEUR UNIVERSEL,,,,,,00016,76,66180,,9220,Association déclarée ,8899B,Action sociale sans hébergement n.c.a.,2014,,O,20141010,00,0 salarié,NN,2014,,20141010,201708,,S,N,,,,,,,,C,,,,2017-08-11T16:10:48,CS,20141010,1,,,,,,,,,,,,,,,0651951928
831455993,00012,LA PANCARTE,,,54 CITE DES PLANQUES,,81000 ALBI,FRANCE,LA PANCARTE,,,54 CITE DES PLANQUES,,81000 ALBI,,54,,CITE,DES PLANQUES,81000,,76,Occitanie,81,1,96,004,ALBI,81,5,02,248100737,44,7311,1,,1,O,201708,,,9312Z,Activités de clubs de sports,2017,00,0 salarié,NN,2017,1,20170724,20170724,99,99,,P,S,N, ,0,LA PANCARTE,,,,,,00012,76,81004,,9220,Association déclarée ,9312Z,Activités de clubs de sports,2017,,O,20170724,00,0 salarié,NN,2017,,20170724,201708,,S,N,,,,,,,,C,,,,2017-08-11T16:19:04,CS,20170724,1,,,,,,,,,,,,,,,0786044225
831456124,00013,ASSIST MATERNELLES IL ETAIT UNE FOIS,,,18 AVENUE MICHEL BERNARD,,11120 ARGELIERS,FRANCE,ASSIST. MATERNELLES IL ETAIT UNE FOIS,,,18 AV MICHEL BERNARD,,11120 ARGELIERS,,18,,AV,MICHEL BERNARD,11120,,76,Occitanie,11,3,16,012,ARGELIERS,,0,,241100593,15,9103,1,,1,O,201708,,,8891A,Accueil de jeunes enfants,2016,00,0 salarié,NN,2016,1,20161212,20161212,99,99,,P,S,N, ,0,MAISON D'ASSISTANTES MATERNELLES IL ETAIT UNE FOIS,,,,,,00013,76,11012,,9220,Association déclarée ,8891A,Accueil de jeunes enfants,2016,,O,20161212,00,0 salarié,NN,2016,,20161212,201708,,S,N,,,,,,,,C,,,,2017-08-11T16:29:54,CS,20161212,1,,,,,,,,,,,,,,,
831456132,00016,BLENDED ART AGENCY,,,12 RUE DURAND,,34000 MONTPELLIER,FRANCE,BLENDED ART AGENCY,,,12 RUE DURAND,,34000 MONTPELLIER,,12,,RUE,DURAND,34000,,76,Occitanie,34,3,99,172,MONTPELLIER,34,7,01,243400017,71,9111,1,,1,O,201708,,,9002Z,Activités de soutien au spectacle vivant,2015,00,0 salarié,NN,2015,1,20150217,20150217,99,99,,P,S,N, ,0,BLENDED ART AGENCY,,,,,,00016,76,34172,,9220,Association déclarée ,9002Z,Activités de soutien au spectacle vivant,2015,,O,20150217,00,0 salarié,NN,2015,,20150217,201708,,S,N,,,,,,,,C,,,,2017-08-11T16:30:31,CS,20150217,1,,,,,,,,,,,,,,,
831456579,00018,SAINT LUCIAN UNITED,,QUARTIER HERMITAGE,6 RUE CARLOS FINLAY,,97200 FORT DE FRANCE,FRANCE,SAINT LUCIAN UNITED,,QUARTIER HERMITAGE,6 RUE CARLOS FINLAY,,97200 FORT DE FRANCE,,6,,RUE,CARLOS FINLAY,97200,,02,Martinique,97,21,,209,FORT DE FRANCE,9B,6,01,249720061,52,0201,1,,1,O,201708,,,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,NN,Unités non employeuses,NN,,1,20170703,20170703,99,99,,P,S,N, ,0,SAINT LUCIAN UNITED,,,,,,00018,02,97209,,9220,Association déclarée ,9499Z,Autres organisations fonctionnant par adhésion volontaire,2017,,O,20170703,NN,Unités non employeuses,NN,,,20170703,201708,,S,N,,,,,,,,C,,,,2017-08-11T19:41:36,CS,20170703,1,,,,,,,,,,,,,,,
831456587,00011,ASSOCIATION TRANS MISSION,PTE 1 ETAGE 1,,84 A RUE DE SAINTE LUCIE,,97200 FORT DE FRANCE,FRANCE,ASSOCIATION TRANS'MISSION,,PTE 1 ETAGE 1,84 A RUE DE SAINTE LUCIE,,97200 FORT DE FRANCE,,84,A,RUE,DE SAINTE LUCIE,97200,,02,Martinique,97,21,,209,FORT DE FRANCE,9B,6,01,249720061,52,0201,1,,1,O,201708,,,9329Z,Autres activités récréatives et de loisirs,2017,NN,Unités non employeuses,NN,,1,20170424,20170424,99,99,,P,S,N, ,0,ASSOCIATION TRANS'MISSION,,,,,,00011,02,97209,,9220,Association déclarée ,9329Z,Autres activités récréatives et de loisirs,2017,,O,20170424,NN,Unités non employeuses,NN,,,20170424,201708,,S,N,,,,,,,,C,,,,2017-08-11T19:47:33,CS,20170424,1,,,,,,,,,,,,,,,0596302508
